Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Category,tkd
chembl554,lapatinib,4.0,581.07,2.0,6.14,lapatinib,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,ic50,'=',37.55,nm,7.42,,,uo_0000065,12.78,0.25,1.29,6.98,0.0,chembl4274201,inhibition of recombinant human egfr l858r mutant expressed in baculovirus infected insect cells preincubated for 5 mins followed by atp addition and measured after 30 mins by htrf assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4270595,1.0,scientific literature,eur j med chem,2018.0,,,,,37.55,1.0,subs l858r
chembl5206697,,,335.72,0.0,3.59,2f,COc1cc2ncnc(Nc3cc(Cl)c(F)cc3O)c2cc1O,ic50,'=',18.8,nm,7.73,,,uo_0000065,23.01,0.46,4.14,8.83,0.0,chembl5153036,inhibition of egfr (unknown origin) l858r mutant preincubated with compound 30 mins followed atp addition incubated for 30 mins by htrf kinease tk assay,b,bao_0000357,single protein format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5150044,1.0,scientific literature,j med chem,2022.0,,time = 1.0 hr,inhibitor,,18.8,1.0,subs l858r
chembl1092382,,,370.25,1.0,5.09,3c,CCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,ic50,'=',520.0,nm,6.28,,,uo_0000065,16.97,0.37,1.19,11.63,0.0,chembl1105218,inhibition of egfr leu858arg and thr790met mutant by htrf assay,b,bao_0000224,protein format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,subs l858r
chembl1830034,,,324.37,0.0,3.02,1c,O=C(O)C1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3,ic50,'>',10000.0,nm,,,,uo_0000065,,,,,0.0,chembl3999846,inhibition of recombinant human gst-tagged egfr l858r mutant cytoplasmic domain (695-end residues) expressed in insect cells by z'-lyte assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3997839,1.0,scientific literature,bioorg med chem lett,2017.0,,,,,10000.0,1.0,subs l858r
chembl3813876,,,474.99,0.0,4.17,8b,Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCCN4CCOCC4)cc23)cc1Cl,ic50,'=',513.0,nm,6.29,,,uo_0000065,13.24,0.27,2.12,8.46,0.0,chembl3815442,inhibition of egfr l858r mutant (unknown origin) expressed in mouse baf/3 cells assessed as cell growth inhibition after 72 hrs by mts assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3813636,1.0,scientific literature,bioorg med chem,2016.0,,,,,0.513,1.0,subs l858r
chembl4759072,,,540.94,1.0,3.75,11e,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCCC(=O)NO)nn1,ic50,'=',1.1,nm,8.96,,,uo_0000065,16.56,0.32,5.21,5.74,0.0,chembl4736788,inhibition of egfr l858r (unknown origin) by mobility shift assay,b,bao_0000357,single protein format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4732162,1.0,scientific literature,eur j med chem,2021.0,,,inhibitor,,1.1,1.0,subs l858r
chembl4592472,,,534.64,1.0,3.85,4j,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1S(=O)(=O)CCN(C)C,ic50,'=',108.0,nm,6.97,,,uo_0000065,13.03,0.25,3.12,5.88,0.0,chembl4378483,inhibition of recombinant human gst-tagged egfr l858r mutant expressed in baculovirus expression system using tyr 04 as substrate incubated for 1 hr by z'-lyte assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4376823,1.0,scientific literature,eur j med chem,2019.0,,,,,0.108,1.0,subs l858r
chembl4094959,,,401.47,0.0,2.92,1w,C=CC(=O)N1CCC[C@@H](n2nc(-c3cn(C)c4ccccc34)c3c(N)ncnc32)C1,ic50,'=',2.0,nm,8.7,,,uo_0000065,21.67,0.4,5.78,9.17,0.0,chembl4041413,inhibition of human recombinant gst-tagged egfr l858r mutant expressed in baculovirus expression system preincubated for 30 mins followed by atp and tk-substrate addition measured after 15 mins by htrf assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4038351,1.0,scientific literature,j med chem,2017.0,,,,,0.002,1.0,subs l858r
chembl3545308,rociletinib,3.0,555.56,1.0,4.78,rociletinib,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,ic50,'=',2.0,nm,8.7,,,uo_0000065,15.66,0.3,3.92,7.79,0.0,chembl3606404,inhibition of egfr l858r mutant (unknown origin) expressed in sf9 cells pre-incubated for 60 mins before substrate and atp addition by homogeneous time-resolved fret assay,b,bao_0000219,cell-based format,homo sapiens,,,sf9,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3603765,1.0,scientific literature,j med chem,2015.0,chembl3308860,,,,0.002,1.0,subs l858r
chembl3263967,,,662.81,2.0,6.72,13,COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccc(-c5ccsc5)cc4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,ic50,'=',1849.0,nm,5.73,,,uo_0000065,8.65,0.17,-0.99,6.15,0.0,chembl3266280,inhibition of recombinant egfr l858r mutant (unknown origin) using poly-gt peptide as substrate after 1 hr by transcreener assay,b,bao_0000224,protein format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3259680,1.0,scientific literature,acs med chem lett,2014.0,,,,,1.849,1.0,subs l858r
chembl31965,canertinib,3.0,485.95,0.0,4.39,chemical probe: canertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,ic50,'=',0.4,nm,9.4,,,uo_0000065,19.34,0.38,5.01,10.61,0.0,chembl5647778,inhibition of domain-gst fused human egfr l858r mutant expressing in sf9 cells using pey (4:1) and bio-pey as substrate for 30 min in the presence of atp by elisa method,b,bao_0000219,cell-based format,homo sapiens,,,sf9,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5647683,72.0,chemical probe data from scientific literature,oncogene,2008.0,,time = 0.5 hr,inhibitor,,0.4,1.0,subs l858r
chembl4634634,,,365.44,0.0,1.44,29,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,ic50,'>',100000.0,nm,,,,uo_0000065,,,,,0.0,chembl4603464,inhibition of human recombinant gst-tagged egfr l858r mutant expressed in baculovirus expression system using tyrosine 4 peptide as substrate after 60 mins in presence of atp fret based z'-lyte assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4602617,1.0,scientific literature,bioorg med chem lett,2020.0,,,,,100.0,1.0,subs l858r
chembl343352,,,270.72,0.0,3.61,2,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,ic50,'=',4.053,nm,8.39,,,uo_0000065,31.0,0.6,4.78,13.15,0.0,chembl3999846,inhibition of recombinant human gst-tagged egfr l858r mutant cytoplasmic domain (695-end residues) expressed in insect cells by z'-lyte assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3997839,1.0,scientific literature,bioorg med chem lett,2017.0,,,,,4.053,1.0,subs l858r
chembl2179119,,,446.49,1.0,6.8,11g,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,ic50,'=',24.1,nm,7.62,,,uo_0000065,17.06,0.31,0.82,9.82,0.0,chembl4052479,inhibition of recombinant human gst-tagged egfr l858r mutant cytoplasmic domain expressed in baculovirus expression system preincubated for 20 mins followed by addition of [33p]-atp measured after 2 hrs by filter-binding method,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4049460,1.0,scientific literature,j med chem,2017.0,,,,,24.1,1.0,subs l858r
chembl188762,,,371.24,0.0,4.48,3d,CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,ic50,'=',1000.0,nm,6.0,,,uo_0000065,16.16,0.36,1.52,8.97,0.0,chembl1105218,inhibition of egfr leu858arg and thr790met mutant by htrf assay,b,bao_0000224,protein format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,subs l858r
chembl2408826,,,681.13,2.0,4.67,10d,COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,ic50,'=',3220.0,nm,5.49,,,uo_0000065,8.06,0.16,0.82,3.12,0.0,chembl2412779,inhibition of egfr l858r mutant (unknown origin) using tyr 4 peptide as substrate after 1.5 hrs by fret based z'-lyte assay,b,bao_0000224,protein format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl2407010,1.0,scientific literature,eur j med chem,2013.0,,,,,3.22,1.0,subs l858r
chembl553,erlotinib,4.0,393.44,0.0,3.41,erlotinib,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,ic50,'=',0.109,nm,9.96,,,uo_0000065,25.32,0.47,6.55,13.33,0.0,chembl5626876,inhibition of egfr l858r mutant (unknown origin) by kinomescan analysis,b,bao_0000357,single protein format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5625196,1.0,scientific literature,eur j med chem,2023.0,,,inhibitor,,0.109,1.0,subs l858r
chembl3263964,,,662.81,2.0,6.72,10,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccsc5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,ic50,'=',310.0,nm,6.51,,,uo_0000065,9.82,0.19,-0.21,6.98,0.0,chembl3266280,inhibition of recombinant egfr l858r mutant (unknown origin) using poly-gt peptide as substrate after 1 hr by transcreener assay,b,bao_0000224,protein format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3259680,1.0,scientific literature,acs med chem lett,2014.0,,,,,0.31,1.0,subs l858r
chembl3814257,,,330.75,0.0,4.12,4c,CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,ic50,'=',371.0,nm,6.43,,,uo_0000065,19.44,0.38,2.31,9.61,0.0,chembl3815442,inhibition of egfr l858r mutant (unknown origin) expressed in mouse baf/3 cells assessed as cell growth inhibition after 72 hrs by mts assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3813636,1.0,scientific literature,bioorg med chem,2016.0,,,,,0.371,1.0,subs l858r
chembl3814959,,,358.2,0.0,3.63,3a,NC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3)c2c1,ic50,'=',315.0,nm,6.5,,,uo_0000065,18.15,0.4,2.87,7.0,0.0,chembl3815442,inhibition of egfr l858r mutant (unknown origin) expressed in mouse baf/3 cells assessed as cell growth inhibition after 72 hrs by mts assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3813636,1.0,scientific literature,bioorg med chem,2016.0,,,,,0.315,1.0,subs l858r
chembl2437460,,,469.51,0.0,2.88,3o,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1,ic50,'=',7.26,nm,8.14,,,uo_0000065,17.34,0.32,5.26,7.12,0.0,chembl2439335,inhibition of egfr l858r mutant (unknown origin) using tyr 4 peptide as substrate after 1.5 hrs by fret-based z'-lyte assay,b,bao_0000224,protein format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl2434822,1.0,scientific literature,j med chem,2013.0,,,,,7.26,1.0,subs l858r
chembl4560998,,,527.68,2.0,7.14,13,Cc1ccc(Oc2ccc(Nc3c(C#N)cnc4ccc(NC(=O)CC5CCSS5)cc34)cc2C)cn1,ic50,'>',10000.0,nm,,,,uo_0000065,,,,,0.0,chembl4388527,inhibition of probe binding to egfr l858r mutant (unknown origin) using rabbit reticulate lysate system after 1 hr by luminescence assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4387720,1.0,scientific literature,bioorg med chem lett,2019.0,,,,,10000.0,1.0,subs l858r
chembl5563139,,,544.63,2.0,6.97,ts-17,CCCCC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccc(C)cc4)cc3F)ncnc2cc1OC,ic50,'>',10000.0,nm,,,,uo_0000065,,,,,0.0,chembl5537875,inhibition of n-terminal gst tagged human recombinant egfr l858r mutant (695 to end residues) expressed in baculovirus infected sf9 cells using poly (4:1 glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,subs l858r
chembl4642574,,,655.17,2.0,6.29,5,N#Cc1cnc2cc(OC[C@H](O)CO)c(NC(=O)CC3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,ic50,'=',387.0,nm,6.41,,,uo_0000065,9.79,0.2,0.12,4.69,0.0,chembl4625053,inhibition of egfr l858r mutant (unknown origin) in presence of radiolabelled gammaatp by radioisotope filter binding assay,b,bao_0000357,single protein format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4622931,1.0,scientific literature,bioorg med chem lett,2020.0,,,,,387.0,1.0,subs l858r
chembl553,erlotinib,4.0,393.44,0.0,3.41,erlotinib,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,ic50,'=',40.0,nm,7.4,,,uo_0000065,18.8,0.35,3.99,9.9,1.0,chembl5120451,inhibition of egfr l858r mutant expressed in human nci-h3255 cells,b,bao_0000219,cell-based format,homo sapiens,,,nci-h3255,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5113538,1.0,scientific literature,j med chem,2022.0,,,inhibitor,,40.0,1.0,subs l858r
chembl3818535,,,306.78,0.0,2.67,14f,Cc1cc(=O)n2nc(SCc3ccc(Cl)cc3)nc2[nH]1,ic50,'=',54.0,nm,7.27,,,uo_0000065,23.69,0.5,4.6,11.53,0.0,chembl4341976,inhibition of human recombinant gst-tagged egfr l858r mutant expressed in baculovirus expression system reduction in phosphorylation using tyrosine 4 peptide as substrate after 60 mins fret based z'-lyte assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4340550,1.0,scientific literature,bioorg med chem lett,2019.0,,,,,0.054,1.0,subs l858r
chembl5569064,,,514.56,2.0,6.05,ts-2,C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccccc4)cc3F)ncnc2cc1OC,ic50,'=',3544.0,nm,5.45,,,uo_0000065,10.59,0.2,-0.6,5.32,0.0,chembl5537875,inhibition of n-terminal gst tagged human recombinant egfr l858r mutant (695 to end residues) expressed in baculovirus infected sf9 cells using poly (4:1 glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,subs l858r
chembl4070707,,,499.62,1.0,6.29,15,C=CC(=O)N1CCC[C@H]1CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,ic50,'=',1.9,nm,8.72,,,uo_0000065,17.46,0.33,2.43,11.8,0.0,chembl4013155,inhibition of human n-terminal gst-fused egfr l858r mutant (669 to 1210 residues) expressed in baculovirus using tk-substrate-biotin preincubated for 30 mins followed by substrate addition measured after 15 mins by htfr assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4011631,1.0,scientific literature,j med chem,2017.0,,,,,1.9,1.0,subs l858r
chembl4063301,,,380.88,1.0,5.55,16,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCCCC1,ic50,'=',6.963,nm,8.16,,,uo_0000065,21.42,0.41,2.61,12.19,0.0,chembl3999846,inhibition of recombinant human gst-tagged egfr l858r mutant cytoplasmic domain (695-end residues) expressed in insect cells by z'-lyte assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3997839,1.0,scientific literature,bioorg med chem lett,2017.0,,,,,6.963,1.0,subs l858r
chembl2381510,,,851.3,2.0,4.01,12j,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCOCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,ic50,'=',113.0,nm,6.95,,,uo_0000065,8.16,0.16,2.94,3.11,0.0,chembl2383987,inhibition of egfr l858r mutant (unknown origin) after 1.5 hrs by fret-based z'lyte assay,b,bao_0000224,protein format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl2380214,1.0,scientific literature,j med chem,2013.0,,,,,0.113,1.0,subs l858r
chembl3425670,,,669.1,2.0,7.02,5p,COc1ccc(/C=C(/C(=O)Nc2cccc(Oc3nc(Nc4ccc(N5CCN(C)CC5)cc4OC)ncc3Cl)c2)C(F)(F)F)cc1,ic50,'>',10000.0,nm,,,,uo_0000065,,,,,0.0,chembl3430220,inhibition of gst-tagged human recombinant egfr catalytic domain (668 to 1210 amino acids) l858r mutant expressed in sf9 cells pre-incubated for 30 mins before atp and substrate addition by homogeneous time-resolved fret assay,b,bao_0000219,cell-based format,homo sapiens,,,sf9,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3425413,1.0,scientific literature,bioorg med chem,2015.0,chembl3308860,,,,10.0,1.0,subs l858r
chembl4209801,,,481.61,0.0,4.26,b2,CN1CCN(c2ccc(Nc3cc4c(N5CCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,ic50,'=',2.3,nm,8.64,,,uo_0000065,17.94,0.33,4.38,10.12,0.0,chembl4197223,inhibition of wild type egfr l858r mutant (unknown origin) using poly (glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,subs l858r
chembl4795574,,,339.35,0.0,3.84,78b,N#Cc1ccc2c(c1)N/C(=C\C(=O)c1cccc3ccccc13)C(=O)N2,ic50,'>',10000.0,nm,,,,uo_0000065,,,,,1.0,chembl5114136,inhibition of egfr l858r mutant (unknown origin),b,bao_0000357,single protein format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5113380,1.0,scientific literature,eur j med chem,2022.0,,,,,10.0,1.0,subs l858r
chembl4088971,,,336.37,0.0,3.68,11f,OCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]ccc23)[nH]1,ic50,'=',24.4,nm,7.61,,,uo_0000065,22.63,0.42,3.93,9.81,0.0,chembl4052479,inhibition of recombinant human gst-tagged egfr l858r mutant cytoplasmic domain expressed in baculovirus expression system preincubated for 20 mins followed by addition of [33p]-atp measured after 2 hrs by filter-binding method,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4049460,1.0,scientific literature,j med chem,2017.0,,,,,24.4,1.0,subs l858r
chembl4098412,,,519.61,2.0,5.4,33,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3cc(N4CCN(C)CC4)cc([N+](=O)[O-])c3)c2)[nH]1,ic50,'<',1.0,nm,,,,uo_0000065,,,,,0.0,chembl4013155,inhibition of human n-terminal gst-fused egfr l858r mutant (669 to 1210 residues) expressed in baculovirus using tk-substrate-biotin preincubated for 30 mins followed by substrate addition measured after 15 mins by htfr assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4011631,1.0,scientific literature,j med chem,2017.0,,,,,1.0,1.0,subs l858r
chembl4080433,,,486.58,0.0,3.69,7,C=CC(=O)Nc1cc(Nc2nccc(-n3ncc4ccccc43)n2)c(OC)cc1N(C)CCN(C)C,ic50,'>',600.0,nm,,,,uo_0000065,,,,,0.0,chembl4053811,inhibition of human recombinant cytoplasmic gst-tagged egfr l858r mutant expressed in baculovirus using tk-substrate-biotin preincubated for 15 mins followed by substrate addition measured after 60 mins by fret-based z'-lyte assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4052618,1.0,scientific literature,eur j med chem,2017.0,,,,,600.0,1.0,subs l858r
chembl939,gefitinib,4.0,446.91,0.0,4.28,bdbm5447,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,ic50,'=',0.458,nm,9.34,,680835.0,uo_0000065,20.9,0.41,5.06,13.59,1.0,chembl5732708,kinase assay (egfr/l858r): kinase assay protocol:bar-coded corning,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,subs l858r
chembl2348194,,,391.47,1.0,6.73,2b,C[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,ic50,'=',339.0,nm,6.47,,,uo_0000065,16.53,0.29,-0.26,12.7,0.0,chembl2351568,inhibition of human gst-tagged egfr l834r mutant expressed in sf9 cells by luminescence assay,b,bao_0000219,cell-based format,homo sapiens,,,sf9,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl2346524,1.0,scientific literature,j med chem,2013.0,chembl3308860,,,,339.0,1.0,subs l858r
chembl3425667,,,588.11,2.0,6.0,5m,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CCCC3)c2)n1,ic50,'=',2200.0,nm,5.66,,,uo_0000065,9.62,0.18,-0.34,4.89,0.0,chembl3430220,inhibition of gst-tagged human recombinant egfr catalytic domain (668 to 1210 amino acids) l858r mutant expressed in sf9 cells pre-incubated for 30 mins before atp and substrate addition by homogeneous time-resolved fret assay,b,bao_0000219,cell-based format,homo sapiens,,,sf9,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3425413,1.0,scientific literature,bioorg med chem,2015.0,chembl3308860,,,,2.2,1.0,subs l858r
chembl3814460,,,551.02,2.0,5.2,6e,O=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,ic50,'>',500.0,nm,,,,uo_0000065,,,,,0.0,chembl3815442,inhibition of egfr l858r mutant (unknown origin) expressed in mouse baf/3 cells assessed as cell growth inhibition after 72 hrs by mts assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3813636,1.0,scientific literature,bioorg med chem,2016.0,,,,,0.5,1.0,subs l858r
chembl4076854,,,381.46,0.0,4.07,25a,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3cnc(SC)[nH]3)ccn2)c1,ic50,'=',5.6,nm,8.25,,,uo_0000065,21.63,0.42,4.18,8.98,0.0,chembl4013155,inhibition of human n-terminal gst-fused egfr l858r mutant (669 to 1210 residues) expressed in baculovirus using tk-substrate-biotin preincubated for 30 mins followed by substrate addition measured after 15 mins by htfr assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4011631,1.0,scientific literature,j med chem,2017.0,,,,,5.6,1.0,subs l858r
chembl554,lapatinib,4.0,581.07,2.0,6.14,chemical probe: lapatinib,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,ic50,'=',8.0,nm,8.1,,,uo_0000065,13.93,0.28,1.96,7.61,0.0,chembl5647778,inhibition of domain-gst fused human egfr l858r mutant expressing in sf9 cells using pey (4:1) and bio-pey as substrate for 30 min in the presence of atp by elisa method,b,bao_0000219,cell-based format,homo sapiens,,,sf9,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5647683,72.0,chemical probe data from scientific literature,oncogene,2008.0,,time = 0.5 hr,inhibitor,,8.0,1.0,subs l858r
chembl4081429,,,523.6,1.0,3.86,30,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CCNC(=O)C1,ic50,'=',427.7,nm,6.37,,,uo_0000065,12.16,0.22,2.51,5.62,0.0,chembl4053811,inhibition of human recombinant cytoplasmic gst-tagged egfr l858r mutant expressed in baculovirus using tk-substrate-biotin preincubated for 15 mins followed by substrate addition measured after 60 mins by fret-based z'-lyte assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4052618,1.0,scientific literature,eur j med chem,2017.0,,,,,427.7,1.0,subs l858r
chembl3604933,,,420.48,0.0,2.61,5n,C=CC(=O)Nc1cccc(Oc2nc(Nc3cc[nH]n3)cc(N3CCN(C)CC3)n2)c1,ic50,'=',2000.0,nm,5.7,,,uo_0000065,13.55,0.25,3.09,5.12,0.0,chembl3606404,inhibition of egfr l858r mutant (unknown origin) expressed in sf9 cells pre-incubated for 60 mins before substrate and atp addition by homogeneous time-resolved fret assay,b,bao_0000219,cell-based format,homo sapiens,,,sf9,,,p00533,l858r,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3603765,1.0,scientific literature,j med chem,2015.0,chembl3308860,,,,2.0,1.0,subs l858r
chembl5573386,,,536.63,2.0,6.72,ts-29,CCCCC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccsc4)cc3F)ncnc2cc1OC,ic50,'>',10000.0,nm,,,,uo_0000065,,,,,0.0,chembl5537875,inhibition of n-terminal gst tagged human recombinant egfr l858r mutant (695 to end residues) expressed in baculovirus infected sf9 cells using poly (4:1 glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,subs l858r
